,confirmed,country_region,deaths,lat,long,province_state,recovered,timestamp,timestamp.date
149,320,Vietnam,0,16.0,108.0,null,260,1589716800.0,2020-05-17
150,541,Venezuela,10,6.4238,-66.5897,null,241,1589716800.0,2020-05-17
151,2753,Uzbekistan,12,41.3775,64.5853,null,2247,1589716800.0,2020-05-17
152,734,Uruguay,20,-32.5228,-55.7658,null,564,1589716800.0,2020-05-17
153,335,United Kingdom,24,54.2361,-4.5481,Isle of Man,285,1589716800.0,2020-05-17
154,554,United Kingdom,43,49.3723,-2.3644,Channel Islands,458,1589716800.0,2020-05-17
155,123,United Kingdom,9,32.3078,-64.7505,Bermuda,73,1589716800.0,2020-05-17
156,243695,United Kingdom,34636,55.3781,-3.436,null,0,1589716800.0,2020-05-17
157,23358,United Arab Emirates,220,24.0,54.0,null,8512,1589716800.0,2020-05-17
158,18291,Ukraine,514,48.3794,31.1656,null,5116,1589716800.0,2020-05-17
159,227,Uganda,0,1.0,32.0,null,63,1589716800.0,2020-05-17
160,1486757,US,89562,37902.0,-95.7129,null,272265,1589716800.0,2020-05-17
161,149435,Turkey,4140,38.9637,35.2433,null,109962,1589716800.0,2020-05-17
162,1037,Tunisia,45,34.0,9.0,null,816,1589716800.0,2020-05-17
163,301,Togo,11,8.6195,0.8248,null,104,1589716800.0,2020-05-17
164,3028,Thailand,56,15.0,101.0,null,2856,1589716800.0,2020-05-17
165,1524,Tajikistan,39,38.861034,71.276093,null,0,1589716800.0,2020-05-17
166,440,Taiwan*,7,23.7,121.0,null,395,1589716800.0,2020-05-17
167,30587,Switzerland,1881,46.8182,8.2275,null,27500,1589716800.0,2020-05-17
168,30143,Sweden,3679,63.0,16.0,null,4971,1589716800.0,2020-05-17
169,2289,Sudan,97,12.8628,30.2176,null,222,1589716800.0,2020-05-17
170,981,Sri Lanka,9,7.0,81.0,null,538,1589716800.0,2020-05-17
171,230698,Spain,27563,40.0,-4.0,null,146446,1589716800.0,2020-05-17
172,15515,South Africa,264,-30.5595,22.9375,null,7006,1589716800.0,2020-05-17
173,1421,Somalia,56,5.1521,46.1996,null,152,1589716800.0,2020-05-17
174,1466,Slovenia,104,46.1512,14.9955,null,273,1589716800.0,2020-05-17
175,1494,Slovakia,28,48.669,19.699,null,1163,1589716800.0,2020-05-17
176,28038,Singapore,22,1.2833,103.8333,null,9340,1589716800.0,2020-05-17
177,505,Sierra Leone,32,8.460555,-11.779889,null,141,1589716800.0,2020-05-17
178,10610,Serbia,230,44165.0,21059.0,null,4713,1589716800.0,2020-05-17
179,2480,Senegal,25,14.4974,-14.4524,null,973,1589716800.0,2020-05-17
180,54752,Saudi Arabia,312,24.0,45.0,null,25722,1589716800.0,2020-05-17
181,654,San Marino,41,43.9424,12.4578,null,201,1589716800.0,2020-05-17
182,292,Rwanda,0,-1.9403,29.8739,null,197,1589716800.0,2020-05-17
183,281752,Russia,2631,60.0,90.0,null,67373,1589716800.0,2020-05-17
184,16871,Romania,1107,45.9432,24.9668,null,9890,1589716800.0,2020-05-17
185,32604,Qatar,15,25.3548,51.1839,null,4370,1589716800.0,2020-05-17
186,29036,Portugal,1218,39.3999,-8.2245,null,4636,1589716800.0,2020-05-17
187,18529,Poland,925,51.9194,19.1451,null,7451,1589716800.0,2020-05-17
188,12513,Philippines,824,13.0,122.0,null,2635,1589716800.0,2020-05-17
189,92273,Peru,2648,-9.19,-75152.0,null,28621,1589716800.0,2020-05-17
190,786,Paraguay,11,-23.4425,-58.4438,null,202,1589716800.0,2020-05-17
191,9606,Panama,275,8.538,-80.7821,null,6081,1589716800.0,2020-05-17
192,40151,Pakistan,873,30.3753,69.3451,null,11341,1589716800.0,2020-05-17
193,5186,Oman,22,21.0,57.0,null,1465,1589716800.0,2020-05-17
194,8249,Norway,232,60.472,8.4689,null,32,1589716800.0,2020-05-17
195,1792,North Macedonia,101,41.6086,21.7453,null,1293,1589716800.0,2020-05-17
196,5959,Nigeria,182,982.0,8.6753,null,1594,1589716800.0,2020-05-17
197,904,Niger,54,17.6078,8817.0,null,698,1589716800.0,2020-05-17
198,1499,New Zealand,21,-40.9006,174.886,null,1433,1589716800.0,2020-05-17
199,43995,Netherlands,5680,52.1326,5.2913,null,0,1589716800.0,2020-05-17
200,295,Nepal,2,28.1667,84.25,null,36,1589716800.0,2020-05-17
201,137,Mozambique,0,-18.665695,35.529562,null,44,1589716800.0,2020-05-17
202,6870,Morocco,192,31.7917,-7926.0,null,3660,1589716800.0,2020-05-17
203,136,Mongolia,0,46.8625,103.8467,null,21,1589716800.0,2020-05-17
204,6060,Moldova,211,47.4116,28.3699,null,2344,1589716800.0,2020-05-17
205,49219,Mexico,5177,23.6345,-102.5528,null,33329,1589716800.0,2020-05-17
206,62,Mauritania,4,21079.0,10.9408,null,7,1589716800.0,2020-05-17
207,553,Malta,6,35.9375,14.3754,null,454,1589716800.0,2020-05-17
208,860,Mali,52,17.570692,-3.996166,null,494,1589716800.0,2020-05-17
209,1094,Maldives,4,3.2028,73.2207,null,58,1589716800.0,2020-05-17
210,6894,Malaysia,113,2.5,112.5,null,5571,1589716800.0,2020-05-17
211,304,Madagascar,1,-18.7669,46.8691,null,114,1589716800.0,2020-05-17
212,3945,Luxembourg,107,49.8153,6.1296,null,3702,1589716800.0,2020-05-17
213,1541,Lithuania,56,55.1694,23.8813,null,997,1589716800.0,2020-05-17
214,65,Libya,3,26.3351,17.228331,null,35,1589716800.0,2020-05-17
215,226,Liberia,21,6.4281,-9.4295,null,120,1589716800.0,2020-05-17
216,911,Lebanon,26,33.8547,35.8623,null,247,1589716800.0,2020-05-17
217,1008,Latvia,19,56.8796,24.6032,null,662,1589716800.0,2020-05-17
218,1138,Kyrgyzstan,14,41.2044,74.7661,null,804,1589716800.0,2020-05-17
219,14850,Kuwait,112,29.5,47.75,null,4093,1589716800.0,2020-05-17
220,955,Kosovo,29,42.602636,20.902977,null,691,1589716800.0,2020-05-17
221,11065,"Korea, South",263,36.0,128.0,null,9904,1589716800.0,2020-05-17
222,887,Kenya,50,-236.0,37.9062,null,313,1589716800.0,2020-05-17
223,6157,Kazakhstan,34,48196.0,66.9237,null,3256,1589716800.0,2020-05-17
224,613,Jordan,9,31.24,36.51,null,408,1589716800.0,2020-05-17
225,16285,Japan,744,36.0,138.0,null,11153,1589716800.0,2020-05-17
226,520,Jamaica,9,18.1096,-77.2975,null,127,1589716800.0,2020-05-17
227,225435,Italy,31908,43.0,12.0,null,125176,1589716800.0,2020-05-17
228,16617,Israel,272,31.0,35.0,null,12942,1589716800.0,2020-05-17
229,24112,Ireland,1543,53.1424,-7.6921,null,19470,1589716800.0,2020-05-17
230,3404,Iraq,123,33.0,44.0,null,2218,1589716800.0,2020-05-17
231,120198,Iran,6988,32.0,53.0,null,94464,1589716800.0,2020-05-17
232,17514,Indonesia,1148,-0.7893,113.9213,null,4129,1589716800.0,2020-05-17
233,95698,India,3025,21.0,78.0,null,36795,1589716800.0,2020-05-17
234,1802,Iceland,10,64.9631,-19208.0,null,1786,1589716800.0,2020-05-17
235,3509,Hungary,451,47.1625,19.5033,null,1396,1589716800.0,2020-05-17
236,2646,Honduras,142,15.2,-86.2419,null,319,1589716800.0,2020-05-17
237,456,Haiti,20,18.9712,-72.2852,null,21,1589716800.0,2020-05-17
238,117,Guyana,10,5.0,-58.75,null,43,1589716800.0,2020-05-17
239,2658,Guinea,16,9.9456,-9.6966,null,1133,1589716800.0,2020-05-17
240,990,Guinea-Bissau,4,11.8037,-15.1804,null,26,1589716800.0,2020-05-17
241,1763,Guatemala,33,15.7835,-90.2308,null,138,1589716800.0,2020-05-17
242,2834,Greece,163,39742.0,21.8243,null,1374,1589716800.0,2020-05-17
243,5735,Ghana,29,7.9465,-1232.0,null,1754,1589716800.0,2020-05-17
244,176369,Germany,7962,51.0,9.0,null,154011,1589716800.0,2020-05-17
245,695,Georgia,12,42.3154,43.3569,null,425,1589716800.0,2020-05-17
246,23,Gambia,1,13.4432,-15.3101,null,12,1589716800.0,2020-05-17
247,1320,Gabon,11,-0.8037,11.6094,null,244,1589716800.0,2020-05-17
248,443,France,0,-21.1351,55.2471,Reunion,354,1589716800.0,2020-05-17
249,1342,France,18,-12.8275,45.1662,Mayotte,627,1589716800.0,2020-05-17
250,197,France,1,3.9339,-53.1258,French Guiana,125,1589716800.0,2020-05-17
251,177240,France,28062,46.2276,2.2137,null,59907,1589716800.0,2020-05-17
252,6347,Finland,298,64.0,26.0,null,5000,1589716800.0,2020-05-17
253,317,Ethiopia,5,9.145,40.4897,null,113,1589716800.0,2020-05-17
254,203,Eswatini,2,-26.5225,31.4659,null,73,1589716800.0,2020-05-17
255,1774,Estonia,63,58.5953,25136.0,null,938,1589716800.0,2020-05-17
256,1338,El Salvador,30,13.7942,-88.8965,null,464,1589716800.0,2020-05-17
257,12229,Egypt,630,26.0,30.0,null,3172,1589716800.0,2020-05-17
258,33182,Ecuador,2736,-1.8312,-78.1834,null,3433,1589716800.0,2020-05-17
259,12314,Dominican Republic,428,18.7357,-70.1627,null,5847,1589716800.0,2020-05-17
260,1401,Djibouti,4,11.8251,42.5903,null,972,1589716800.0,2020-05-17
261,10927,Denmark,547,56.2639,9.5018,null,9227,1589716800.0,2020-05-17
262,8475,Czechia,298,49.8175,15.473,null,5462,1589716800.0,2020-05-17
263,916,Cyprus,17,35.1264,33.4299,null,515,1589716800.0,2020-05-17
264,1872,Cuba,79,22.0,-80.0,null,1495,1589716800.0,2020-05-17
265,2226,Croatia,95,45.1,15.2,null,1936,1589716800.0,2020-05-17
266,2109,Cote d'Ivoire,27,7.54,-5.5471,null,1004,1589716800.0,2020-05-17
267,863,Costa Rica,10,9.7489,-83.7534,null,565,1589716800.0,2020-05-17
268,1455,Congo (Kinshasa),61,-4383.0,21.7587,null,270,1589716800.0,2020-05-17
269,15574,Colombia,574,4.5709,-74.2973,null,3751,1589716800.0,2020-05-17
270,146,China,2,43.6661,126.1923,Jilin,122,1589716800.0,2020-05-17
271,213,China,1,44935.0,113.9448,Inner Mongolia,196,1589716800.0,2020-05-17
272,1055,China,4,22.3,114.2,Hong Kong,1024,1589716800.0,2020-05-17
273,43781,Chile,450,-35.6751,-71.543,null,19213,1589716800.0,2020-05-17
274,503,Chad,53,15.4542,18.7322,null,117,1589716800.0,2020-05-17
275,327,Central African Republic,0,6.6111,20.9394,null,13,1589716800.0,2020-05-17
276,592,Canada,7,52.9399,-106.4509,Saskatchewan,null,1589716800.0,2020-05-17
277,null,Canada,null,56.1304,-106.3468,Recovery aggregated,38563,1589716800.0,2020-05-17
278,42928,Canada,3563,52.9399,-73.5491,Quebec,null,1589716800.0,2020-05-17
279,23974,Canada,1999,51.2538,-85.3232,Ontario,null,1589716800.0,2020-05-17
280,1040,Canada,55,44.682,-63.7443,Nova Scotia,null,1589716800.0,2020-05-17
281,2428,Canada,141,49.2827,-123.1207,British Columbia,null,1589716800.0,2020-05-17
282,6644,Canada,127,53.9333,-116.5765,Alberta,null,1589716800.0,2020-05-17
283,328,Cabo Verde,3,16.5388,-23418.0,null,84,1589716800.0,2020-05-17
284,23,Burundi,1,-3.3731,29.9189,null,15,1589716800.0,2020-05-17
285,184,Burma,6,21.9162,95.956,null,97,1589716800.0,2020-05-17
286,796,Burkina Faso,51,12.2383,-1.5616,null,644,1589716800.0,2020-05-17
287,2211,Bulgaria,108,42.7339,25.4858,null,598,1589716800.0,2020-05-17
288,241080,Brazil,16118,-14.235,-51.9253,null,94122,1589716800.0,2020-05-17
289,2290,Bosnia and Herzegovina,133,43.9159,17.6791,null,1436,1589716800.0,2020-05-17
290,4088,Bolivia,169,-16.2902,-63.5887,null,493,1589716800.0,2020-05-17
291,55280,Belgium,9052,50.8333,4.0,null,14630,1589716800.0,2020-05-17
292,29650,Belarus,165,53.7098,27.9534,null,9932,1589716800.0,2020-05-17
293,88,Barbados,7,13.1939,-59.5432,null,68,1589716800.0,2020-05-17
294,22268,Bangladesh,328,23.685,90.3563,null,4373,1589716800.0,2020-05-17
295,6956,Bahrain,12,26275.0,50.55,null,2910,1589716800.0,2020-05-17
296,96,Bahamas,11,25343.0,-77.3963,null,42,1589716800.0,2020-05-17
297,3274,Azerbaijan,39,40.1431,47.5769,null,2015,1589716800.0,2020-05-17
298,16242,Austria,629,47.5162,14.5501,null,14563,1589716800.0,2020-05-17
299,554,Australia,9,-31.9505,115.8605,Western Australia,543,1589716800.0,2020-05-17
300,1564,Australia,18,-37.8136,144.9631,Victoria,1439,1589716800.0,2020-05-17
301,228,Australia,13,-41.4545,145.9707,Tasmania,194,1589716800.0,2020-05-17
302,1057,Australia,6,-28167.0,153.4,Queensland,1038,1589716800.0,2020-05-17
303,3076,Australia,46,-33.8688,151.2093,New South Wales,2612,1589716800.0,2020-05-17
304,4472,Armenia,60,40691.0,45382.0,null,1925,1589716800.0,2020-05-17
305,8068,Argentina,373,-38.4161,-63.6167,null,2569,1589716800.0,2020-05-17
306,761,Andorra,51,42.5063,1.5218,null,617,1589716800.0,2020-05-17
307,7019,Algeria,548,28339.0,1.6596,null,3507,1589716800.0,2020-05-17
308,946,Albania,31,41.1533,20.1683,null,715,1589716800.0,2020-05-17
309,6664,Afghanistan,169,33.0,65.0,null,778,1589716800.0,2020-05-17
310,94,United Kingdom,1,19.3133,-81.2546,Cayman Islands,55,1589716800.0,2020-05-17
311,324,Montenegro,9,42.5,19.3,null,311,1589716800.0,2020-05-17
312,594,Equatorial Guinea,7,1.5,10.0,null,22,1589716800.0,2020-05-17
313,308,China,3,35.1917,108.8701,Shaanxi,301,1589716800.0,2020-05-17
314,3105,Cameroon,140,3.848,11.5021,null,1567,1589716800.0,2020-05-17
315,48,Angola,2,-11.2027,17.8739,null,17,1589716800.0,2020-05-17
316,11,Seychelles,0,-4.6796,55.492,null,10,1589716800.0,2020-05-17
317,235,Sao Tome and Principe,7,0.18636,6.613081,null,4,1589716800.0,2020-05-17
318,25,Nicaragua,8,12.8654,-85.2072,null,7,1589716800.0,2020-05-17
319,96,Monaco,4,43.7333,7.4167,null,87,1589716800.0,2020-05-17
320,60,France,0,-17.6797,149.4068,French Polynesia,59,1589716800.0,2020-05-17
321,391,Congo (Brazzaville),15,-4383.0,21.7587,null,87,1589716800.0,2020-05-17
322,68134,China,4512,30.9756,112.2707,Hubei,63616,1589716800.0,2020-05-17
323,289,Canada,7,53.7609,-98.8139,Manitoba,null,1589716800.0,2020-05-17
324,339,Benin,2,9.3077,2.3158,null,83,1589716800.0,2020-05-17
325,15,Saint Kitts and Nevis,0,17.357822,-62.782998,null,14,1589716800.0,2020-05-17
326,10,Suriname,1,3.9193,-56278.0,null,9,1589716800.0,2020-05-17
327,42,Zimbabwe,4,-20.0,30.0,null,13,1589544000.0,2020-05-15
328,106,Yemen,15,15.552727,48.516388,null,1,1589544000.0,2020-05-15
329,375,West Bank and Gaza,2,31.9522,35.2332,null,315,1589544000.0,2020-05-15
330,314,Vietnam,0,16.0,108.0,null,260,1589544000.0,2020-05-15
331,459,Venezuela,10,6.4238,-66.5897,null,229,1589544000.0,2020-05-15
332,2686,Uzbekistan,11,41.3775,64.5853,null,2158,1589544000.0,2020-05-15
333,732,Uruguay,19,-32.5228,-55.7658,null,553,1589544000.0,2020-05-15
334,334,United Kingdom,24,54.2361,-4.5481,Isle of Man,285,1589544000.0,2020-05-15
335,549,United Kingdom,43,49.3723,-2.3644,Channel Islands,457,1589544000.0,2020-05-15
336,236711,United Kingdom,33998,55.3781,-3.436,null,0,1589544000.0,2020-05-15
337,21831,United Arab Emirates,210,24.0,54.0,null,7328,1589544000.0,2020-05-15
338,17330,Ukraine,476,48.3794,31.1656,null,4473,1589544000.0,2020-05-15
339,203,Uganda,0,1.0,32.0,null,63,1589544000.0,2020-05-15
340,1442824,US,87530,37902.0,-95.7129,null,250747,1589544000.0,2020-05-15
341,146457,Turkey,4055,38.9637,35.2433,null,106133,1589544000.0,2020-05-15
342,1035,Tunisia,45,34.0,9.0,null,802,1589544000.0,2020-05-15
343,263,Togo,11,8.6195,0.8248,null,96,1589544000.0,2020-05-15
344,3025,Thailand,56,15.0,101.0,null,2854,1589544000.0,2020-05-15
345,1118,Tajikistan,33,38.861034,71.276093,null,0,1589544000.0,2020-05-15
346,440,Taiwan*,7,23.7,121.0,null,387,1589544000.0,2020-05-15
347,50,Syria,3,34.802075,38.996815,null,36,1589544000.0,2020-05-15
348,30514,Switzerland,1878,46.8182,8.2275,null,27100,1589544000.0,2020-05-15
349,29207,Sweden,3646,63.0,16.0,null,4971,1589544000.0,2020-05-15
350,1964,Sudan,91,12.8628,30.2176,null,205,1589544000.0,2020-05-15
351,935,Sri Lanka,9,7.0,81.0,null,477,1589544000.0,2020-05-15
352,230183,Spain,27459,40.0,-4.0,null,144783,1589544000.0,2020-05-15
353,236,South Sudan,4,6.877,31.307,null,4,1589544000.0,2020-05-15
354,13524,South Africa,247,-30.5595,22.9375,null,6083,1589544000.0,2020-05-15
355,1465,Slovenia,103,46.1512,14.9955,null,270,1589544000.0,2020-05-15
356,1480,Slovakia,27,48.669,19.699,null,1131,1589544000.0,2020-05-15
357,26891,Singapore,21,1.2833,103.8333,null,7248,1589544000.0,2020-05-15
358,447,Sierra Leone,27,8.460555,-11.779889,null,97,1589544000.0,2020-05-15
359,10438,Serbia,225,44165.0,21059.0,null,4301,1589544000.0,2020-05-15
360,2310,Senegal,25,14.4974,-14.4524,null,890,1589544000.0,2020-05-15
361,49176,Saudi Arabia,292,24.0,45.0,null,21869,1589544000.0,2020-05-15
362,652,San Marino,41,43.9424,12.4578,null,189,1589544000.0,2020-05-15
363,287,Rwanda,0,-1.9403,29.8739,null,177,1589544000.0,2020-05-15
364,262843,Russia,2418,60.0,90.0,null,58226,1589544000.0,2020-05-15
365,16437,Romania,1070,45.9432,24.9668,null,9370,1589544000.0,2020-05-15
366,29425,Qatar,14,25.3548,51.1839,null,3546,1589544000.0,2020-05-15
367,28583,Portugal,1190,39.3999,-8.2245,null,3328,1589544000.0,2020-05-15
368,18016,Poland,907,51.9194,19.1451,null,6918,1589544000.0,2020-05-15
369,12091,Philippines,806,13.0,122.0,null,2460,1589544000.0,2020-05-15
370,84495,Peru,2392,-9.19,-75152.0,null,27147,1589544000.0,2020-05-15
371,759,Paraguay,11,-23.4425,-58.4438,null,193,1589544000.0,2020-05-15
372,9268,Panama,266,8.538,-80.7821,null,6080,1589544000.0,2020-05-15
373,38799,Pakistan,834,30.3753,69.3451,null,10880,1589544000.0,2020-05-15
374,4625,Oman,20,21.0,57.0,null,1350,1589544000.0,2020-05-15
375,8219,Norway,232,60.472,8.4689,null,32,1589544000.0,2020-05-15
376,1740,North Macedonia,97,41.6086,21.7453,null,1251,1589544000.0,2020-05-15
377,5450,Nigeria,171,982.0,8.6753,null,1320,1589544000.0,2020-05-15
378,885,Niger,51,17.6078,8817.0,null,684,1589544000.0,2020-05-15
379,1498,New Zealand,21,-40.9006,174.886,null,1428,1589544000.0,2020-05-15
380,43681,Netherlands,5643,52.1326,5.2913,null,0,1589544000.0,2020-05-15
381,267,Nepal,0,28.1667,84.25,null,36,1589544000.0,2020-05-15
382,119,Mozambique,0,-18.665695,35.529562,null,42,1589544000.0,2020-05-15
383,6652,Morocco,190,31.7917,-7926.0,null,3400,1589544000.0,2020-05-15
384,98,Mongolia,0,46.8625,103.8467,null,20,1589544000.0,2020-05-15
385,5745,Moldova,202,47.4116,28.3699,null,2228,1589544000.0,2020-05-15
386,45032,Mexico,4767,23.6345,-102.5528,null,30451,1589544000.0,2020-05-15
387,29,Mauritania,3,21079.0,10.9408,null,7,1589544000.0,2020-05-15
388,532,Malta,6,35.9375,14.3754,null,458,1589544000.0,2020-05-15
389,806,Mali,46,17.570692,-3.996166,null,455,1589544000.0,2020-05-15
390,1031,Maldives,4,3.2028,73.2207,null,49,1589544000.0,2020-05-15
391,6855,Malaysia,112,2.5,112.5,null,5439,1589544000.0,2020-05-15
392,238,Madagascar,0,-18.7669,46.8691,null,112,1589544000.0,2020-05-15
393,3923,Luxembourg,104,49.8153,6.1296,null,3682,1589544000.0,2020-05-15
394,1523,Lithuania,54,55.1694,23.8813,null,965,1589544000.0,2020-05-15
395,219,Liberia,20,6.4281,-9.4295,null,108,1589544000.0,2020-05-15
396,891,Lebanon,26,33.8547,35.8623,null,246,1589544000.0,2020-05-15
397,970,Latvia,19,56.8796,24.6032,null,662,1589544000.0,2020-05-15
398,1111,Kyrgyzstan,14,41.2044,74.7661,null,745,1589544000.0,2020-05-15
399,12860,Kuwait,96,29.5,47.75,null,3640,1589544000.0,2020-05-15
400,11037,"Korea, South",262,36.0,128.0,null,9851,1589544000.0,2020-05-15
401,781,Kenya,45,-236.0,37.9062,null,284,1589544000.0,2020-05-15
402,5689,Kazakhstan,34,48196.0,66.9237,null,2707,1589544000.0,2020-05-15
403,596,Jordan,9,31.24,36.51,null,401,1589544000.0,2020-05-15
404,16203,Japan,713,36.0,138.0,null,10338,1589544000.0,2020-05-15
405,511,Jamaica,9,18.1096,-77.2975,null,121,1589544000.0,2020-05-15
406,223885,Italy,31610,43.0,12.0,null,120205,1589544000.0,2020-05-15
407,16589,Israel,266,31.0,35.0,null,12587,1589544000.0,2020-05-15
408,23956,Ireland,1518,53.1424,-7.6921,null,19470,1589544000.0,2020-05-15
409,3193,Iraq,117,33.0,44.0,null,2089,1589544000.0,2020-05-15
410,116635,Iran,6902,32.0,53.0,null,91836,1589544000.0,2020-05-15
411,16496,Indonesia,1076,-0.7893,113.9213,null,3803,1589544000.0,2020-05-15
412,85784,India,2753,21.0,78.0,null,30258,1589544000.0,2020-05-15
413,1802,Iceland,10,64.9631,-19208.0,null,1782,1589544000.0,2020-05-15
414,3417,Hungary,442,47.1625,19.5033,null,1287,1589544000.0,2020-05-15
415,2460,Honduras,134,15.2,-86.2419,null,264,1589544000.0,2020-05-15
416,310,Haiti,20,18.9712,-72.2852,null,29,1589544000.0,2020-05-15
417,116,Guyana,10,5.0,-58.75,null,43,1589544000.0,2020-05-15
418,1643,Guatemala,30,15.7835,-90.2308,null,135,1589544000.0,2020-05-15
419,2810,Greece,160,39742.0,21.8243,null,1374,1589544000.0,2020-05-15
420,5638,Ghana,28,7.9465,-1232.0,null,1460,1589544000.0,2020-05-15
421,175233,Germany,7897,51.0,9.0,null,151597,1589544000.0,2020-05-15
422,671,Georgia,12,42.3154,43.3569,null,393,1589544000.0,2020-05-15
423,1209,Gabon,10,-0.8037,11.6094,null,219,1589544000.0,2020-05-15
424,441,France,0,-21.1351,55.2471,Reunion,354,1589544000.0,2020-05-15
425,189,France,1,3.9339,-53.1258,French Guiana,124,1589544000.0,2020-05-15
426,177319,France,27485,46.2276,2.2137,null,59143,1589544000.0,2020-05-15
427,6228,Finland,293,64.0,26.0,null,5000,1589544000.0,2020-05-15
428,287,Ethiopia,5,9.145,40.4897,null,112,1589544000.0,2020-05-15
429,190,Eswatini,2,-26.5225,31.4659,null,66,1589544000.0,2020-05-15
430,1766,Estonia,63,58.5953,25136.0,null,923,1589544000.0,2020-05-15
431,1210,El Salvador,25,13.7942,-88.8965,null,417,1589544000.0,2020-05-15
432,11228,Egypt,592,26.0,30.0,null,2799,1589544000.0,2020-05-15
433,31467,Ecuador,2594,-1.8312,-78.1834,null,3433,1589544000.0,2020-05-15
434,11739,Dominican Republic,424,18.7357,-70.1627,null,3557,1589544000.0,2020-05-15
435,1309,Djibouti,4,11.8251,42.5903,null,935,1589544000.0,2020-05-15
436,10791,Denmark,537,56.2639,9.5018,null,8959,1589544000.0,2020-05-15
437,8406,Czechia,295,49.8175,15.473,null,5381,1589544000.0,2020-05-15
438,910,Cyprus,17,35.1264,33.4299,null,481,1589544000.0,2020-05-15
439,1840,Cuba,79,22.0,-80.0,null,1425,1589544000.0,2020-05-15
440,2222,Croatia,95,45.1,15.2,null,1869,1589544000.0,2020-05-15
441,2017,Cote d'Ivoire,24,7.54,-5.5471,null,942,1589544000.0,2020-05-15
442,843,Costa Rica,9,9.7489,-83.7534,null,542,1589544000.0,2020-05-15
443,1298,Congo (Kinshasa),50,-4383.0,21.7587,null,212,1589544000.0,2020-05-15
444,14216,Colombia,546,4.5709,-74.2973,null,3460,1589544000.0,2020-05-15
445,665,China,7,31.202,121.4491,Shanghai,640,1589544000.0,2020-05-15
446,140,China,1,43.6661,126.1923,Jilin,108,1589544000.0,2020-05-15
447,209,China,1,44935.0,113.9448,Inner Mongolia,196,1589544000.0,2020-05-15
448,1052,China,4,22.3,114.2,Hong Kong,1019,1589544000.0,2020-05-15
449,945,China,13,47.862,127.7615,Heilongjiang,931,1589544000.0,2020-05-15
450,593,China,9,40.1824,116.4142,Beijing,576,1589544000.0,2020-05-15
